st_rad,st_raerr,st_disterr1,st_masserr2,st_teffn,st_distn,pl_orbinclerr2,pl_bmassprov,pl_ttvflag,pl_orbeccenn,st_disterr2,ra_str,st_raderr2,pl_discmethod,pl_orbincllim,gaia_gmaglim,pl_bmassjlim,pl_orbperlim,pl_denslim,pl_bmassj,pl_orbsmaxlim,pl_dens,pl_denserr2,pl_radjlim,st_tefferr2,gaia_gmagerr,pl_orbsmaxerr1,st_tefflim,st_radn,pl_orbpererr1,pl_orbpererr2,pl_orbper,pl_orbeccenlim,rowupdate,pl_radj,pl_radn,pl_orbeccen,pl_orbsmaxerr2,pl_bmassn,pl_orbincl,st_decerr,st_posn,pl_letter,pl_hostname,pl_orbeccenerr2,pl_radjerr1,st_teff,pl_bmassjerr1,st_radlim,pl_orbincln,pl_orbinclerr1,pl_kepflag,pl_orbeccenerr1,st_massn,st_masslim,ra,dec_str,st_raderr1,st_optmaglim,pl_orbsmaxn,st_optmag,pl_pnum,st_dist,pl_nnotes,gaia_gmag,pl_orbsmax,pl_facility,st_optband,st_masserr1,pl_bmassjerr2,pl_controvflag,st_tefferr1,pl_densn,st_mass,st_distlim,pl_k2flag,st_optmagerr,pl_name,pl_orbpern,pl_radjerr2,dec,pl_denserr1
,,,-0.05,,,,Mass,,,,,,,,,0,,0,0.21200,0,0.413000,,0,,,0.210000,,,,,,,,0.860,,,-0.210000,,,,,b,,,,,0.02000,,,,,,,0,271.7422080,,,,,,,,2,,2.030000,,,0.05,-0.02000,,,,0.52,,,,MOA-2009-BLG-319L b,,,-26.8196917,
,,,-0.12,,,-12.000,Mass,,,,,,,0,,0,0,0,2.60000,0,1.980000,,0,,,0.900000,,,790.00000000,-590.00000000,1980.00000000,,,1.180,,,-0.700000,,52.000,,,b,,,,,4.10000,,,20.000,,,,0,268.4616250,,,,,,,,3,,1.800000,,,0.30,-1.60000,,,,0.19,,,,MOA-2009-BLG-387L b,,,-33.9903333,
,,,-0.03,,,,Mass,,,,,,,,,0,,0,11.00000,0,10.100000,,0,,,0.160000,,,,,,,,1.110,,,-0.160000,,,,,b,,,,,2.00000,,,,,,,0,272.5472580,,,,,,,,1,,1.210000,,,0.03,-2.00000,,,,0.16,,,,MOA-2010-BLG-073L b,,,-26.5229319,
,,,-0.11,,,,Mass,,,,,,,,,0,,0,0.54000,0,0.326000,,0,,,0.260000,,,,,,,,1.270,,,-0.260000,,,,,b,,,,,0.10000,,,,,,,0,271.9569700,,,,,,,,3,,2.420000,,,0.11,-0.10000,,,,0.58,,,,MOA-2010-BLG-117L b,,,-25.3446388,
,,,-0.01,,,,Mass,,,,,,,,,0,,0,0.02900,0,1.890000,,0,,,0.160000,,,,,,,,0.266,,,-0.160000,,,,,b,,,,,0.00700,,,,,,,0,269.4963330,,,,,,,,3,,0.920000,,,0.01,-0.00700,,,,0.11,,,,MOA-2010-BLG-328L b,,,-30.7151750,
,,,-0.11,,,,Mass,,,,,,,,,0,,0,0.27000,0,0.346000,,0,,,0.560000,,,,,,,,0.994,,,-0.480000,,,,,b,,,,,0.48000,,,,,,,0,271.3039170,,,,,,,,2,,1.720000,,,0.32,-0.16000,,,,0.18,,,,MOA-2010-BLG-353L b,,,-27.2932333,
,,,-0.13,,,,Mass,,,,,,,,,0,,0,1.50000,0,1.050000,,0,,,3.000000,0,,,,,,,1.210,,,-1.000000,,,,,b,,,,5950.00,0.80000,,,,,,,0,271.5310060,,,,,,,,3,,2.000000,,,0.33,-0.30000,,150.00,,0.67,,,,MOA-2010-BLG-477L b,,,-31.4544773,
,,,-0.30,,,,Mass,,,,,,,,,0,,0,0.09000,0,0.767000,,0,,,0.640000,,,,,,,,0.535,,,-0.640000,,,,,b,,,,,0.05000,,,,,,,0,270.8540000,,,,,,,,2,,4.140000,,,0.35,-0.04000,,,,0.75,,,,MOA-2011-BLG-028L b,,,-29.2134167,
,,,-0.06,,,,Mass,,,,,,,,,0,,0,0.05300,0,1.180000,,0,,,0.530000,,,,,,,,0.383,,,-0.190000,,,,,b,,,,,0.08800,,,,,,,0,270.0978330,,,,,,,,5,,0.950000,,,0.21,-0.03000,,,,0.11,,,,MOA-2011-BLG-262L b,,,-31.2452583,
,,,-0.10,,,,Mass,,,,,,,,,0,,0,0.05700,0,1.140000,,0,,,0.240000,,,,,,,,0.396,,,-0.240000,,,,,b,,,,,0.11000,,,,,,,0,268.8678890,,,,,,,,5,,0.690000,,,0.27,-0.03800,,,,0.15,,,,MOA-2011-BLG-291L b,,,-29.1706657,
,,,-0.06,,,,Mass,,,,,,,,,0,0,0,4.80000,0,3.840000,,0,,,0.100000,,,,,3000.00000000,,,1.150,,,-0.100000,,,,,b,,,,,0.30000,,,,,,,0,268.9139580,,,,,,,,5,,1.100000,,,0.06,-0.30000,,,,0.86,,,,MOA-2011-BLG-293L b,,,-28.4768472,
,,,-0.19,,,,Mass,,,,,,,,,0,,0,11.60000,0,10.600000,,0,,,1.500000,,,,,,,,1.110,,,-1.200000,,,,,b,,,,,13.40000,,,,,,,0,271.2233330,,,,,,,,1,,4.300000,,,0.45,-5.60000,,,,0.39,,,,MOA-2011-BLG-322L b,,,-27.2209444,
,,,-0.23,,,,Mass,,,,,,,,,0,,0,8.40000,0,7.420000,,0,,,1.800000,,,,,,,,1.120,,,-2.400000,,,,,b,,,,,4.60000,,,,,,,0,270.4429630,,,,,,,,1,,10.200000,,,0.27,-3.90000,,,,0.49,,,,MOA-2012-BLG-006L b,,,-29.1087780,
,,,-0.05,,,,Mass,,,,,,,,,0,,0,0.02110,0,2.410000,,0,,,0.250000,,,,,,,,0.221,,,-0.210000,,,,,b,,,,,0.03340,,,,,,,0,268.1430970,,,,,,,,2,,0.900000,,,0.16,-0.01100,,,,0.10,,,,MOA-2012-BLG-505L b,,,-32.0400925,
,,,-0.05,,,,Mass,,,,,,,,,0,,0,2.74000,0,2.080000,,0,,,0.270000,,,,,,,,1.180,,,-0.270000,,,,,b,,,,,0.17000,,,,,,,0,270.9854170,,,,,,,,2,,3.030000,,,0.05,-0.17000,,,,0.88,,,,MOA-2013-BLG-220L b,,,-29.5447222,
,,,0.00,,,,Mass,,,,,,,,,0,,0,0.01020,0,4.190000,,0,,,0.080000,,,,,,,,0.144,,,-0.080000,,,,,b,,,,,0.00120,,,,,,,0,272.0192570,,,,,,,,6,,0.930000,,,0.00,-0.00090,,,,0.02,,,,MOA-2013-BLG-605L b,,,-29.7315826,
,,,-0.01,,,,Mass,,,,,,,,,0,,0,0.10600,0,0.700000,,0,,,0.060000,,,,,,,,0.572,,,-0.090000,,,,,b,,,,,0.40600,,,,,,,0,271.9487000,,,,,,,,4,,0.240000,,,0.04,-0.07300,,,,0.01,,,,MOA-2015-BLG-337L b,,,-28.1702785,
,,,-0.15,,,,Mass,,,,,,,,,0,,0,2.80000,0,2.130000,,0,,,0.220000,,,,,,,,1.180,,,-0.220000,,,,,b,,,,,2.20000,,,,,,,0,271.4737550,,,,,,,,6,,1.390000,,,0.23,-1.50000,,,,0.29,,,,MOA-2016-BLG-227L b,,,-27.7142868,
,,,-0.08,,,,Mass,,,,,,,,,0,,0,0.62000,0,0.392000,,0,,,0.170000,,,,,,,,1.260,,,-0.200000,,,,,b,,,,,1.16000,,,,,,,0,268.7422180,,,,,,,,2,,0.950000,,,0.28,-0.33000,,,,0.15,,,,MOA-2016-BLG-319L b,,,-29.7504635,
,,,-0.10,,,,Mass,,,,,,,,,0,,0,18.00000,,17.300000,,0,,,,,,,,,,,1.080,,,,,,,,b,,,,,3.00000,,,,,,,0,267.9828750,,,,,,,,12,,,,,0.20,-2.00000,,,,0.90,,,,MOA-2019-BLG-008L b,,,-29.9897306,
,,,-0.14,,,,Mass,,,,,,,,,0,,0,0.03555,0,1.620000,,0,,,0.230000,,,,,,,,0.301,,,-0.200000,,,,,b,,,,,0.06041,,,,,,,0,268.4235000,,,,,,,,2,,1.110000,,,0.39,-0.02171,,,,0.23,,,,MOA-2020-BLG-135L b,,,-29.8075667,
,,,-0.23,,,,Mass,,,,,,,,,0,,0,0.14473,0,0.552000,,0,,,0.430000,,,,,,,,0.688,,,-0.470000,,,,,b,,,,,0.13215,,,,,,,0,268.4325000,,,,,,,,2,,2.740000,,,0.39,-0.07551,,,,0.43,,,,MOA-2020-BLG-208L b,,,-32.5893111,
,,,-0.05,,,,Mass,,,,,,,,,0,,0,0.01520,0,3.130000,,0,,,0.350000,,,,,,,,0.182,,,-0.350000,,,,,b,,,,,0.00453,,,,,,,0,268.8655417,,,,,,,,4,,1.630000,,,0.05,-0.00453,,,,0.18,,,,MOA-2022-BLG-249L b,,,-28.3060611,
,,,-0.41,,,,Mass,,,,,,,,,0,,0,3.70000,0,3.000000,,0,,,4.500000,,,,,,,,1.160,,,-2.700000,,,,,b,,,,,2.10000,,,,,,,0,261.7925000,,,,,,,,1,,8.300000,,,0.33,-2.10000,,,,0.75,,,,MOA-bin-1L b,,,-29.7939722,
,,,-0.02,,,,Mass,,,,,,,,,0,,0,0.60000,0,0.372000,,0,,,0.120000,,,,,,,,1.260,,,-0.100000,,,,,b,,,,,1.20000,,,,,,,0,269.3759583,,,,,,,,8,,0.480000,,,0.07,-0.38000,,,,0.03,,,,MOA-bin-29 b,,,-29.7365639,
2.01,,,,,,,Msini,,,,,-0.07,,,,,,,,0,,,,-143.29,,,0,,,,,,,,,,,,,,,c,,,,7314.00,,0,,,,,,0,82.6147199,,0.09,,,,,,1,,100.000000,,,,,,150.81,,1.50,,,,MWC 758 c,,,25.3324076,
,,,,,,,Mass,,,,,,,,,0,0,0,23.70000,0,24.000000,,0,,,0.110000,,,,,760.00000000,,,1.070,,,-0.110000,,,,,b,,,,,3.20000,,,,,,,0,255.5272522,,,,,,,,2,,1.613000,,,,-3.20000,,,,1.98,,,,MXB 1658-298 b,,,-29.9455833,
2.13,,,-0.04,,,,Msini,,,,,-0.04,,,,0,0,0,1.80000,0,1.310000,,0,-40.00,,0.004000,0,,0.18000000,-0.19000000,77.48000000,0,,1.200,,0.000000,-0.004000,,,,,b,,,,6000.00,0.20000,0,,,,,,0,133.0147781,,0.04,,,,,,0,,0.384000,,,0.04,-0.20000,,40.00,,1.26,,,,NGC 2682 Sand 1429 b,,,11.6899626,
39.59,,,-16.45,,,,Msini,,,,,-35.82,,,,0,0,0,6.69000,0,5.700000,,0,-9.00,,0.010000,0,,0.31000000,-0.31000000,121.71000000,0,,1.130,,0.350000,-0.010000,,,,,b,,-0.080000,,4284.00,8.12000,0,,,,0.080000,,0,132.4866957,,35.82,,,,,,0,,0.530000,,,16.45,-8.12000,,9.00,,9.06,,,,NGC 2682 Sand 364 b,,,11.6924845,
21.02,,,-0.02,,,,Msini,,,,,-0.88,,,,0,0,0,2.18000,,1.620000,,0,-21.00,,,0,,2.04000000,-2.04000000,511.21000000,0,,1.190,,0.160000,,,,,,b,,-0.070000,,4200.00,0.17000,0,,,,0.070000,,0,132.8228085,,1.19,,,,,,0,,,,,0.02,-0.17000,,21.00,,1.37,,,,NGC 2682 Sand 978 b,,,11.7562959,
0.99,,,-0.02,,,,Msini,,,,,-0.02,,,,0,0,0,0.32000,,0.300000,,0,-27.00,,,0,,0.00100000,-0.00100000,6.95900000,0,,1.100,,0.300000,,,,,,b,,-0.080000,,5780.00,0.03000,0,,,,0.080000,,0,132.7533077,,0.02,,,,,,0,,,,,0.02,-0.03000,,27.00,,1.01,,,,NGC 2682 YBP 1194 b,,,11.8146537,
0.89,,,-0.01,,,,Msini,,,,,-0.02,,,,0,0,0,0.40000,,0.255000,,0,-45.00,,,0,,0.00100000,-0.00100000,5.11800000,0,,1.250,,0.280000,,,,,,b,,-0.090000,,5725.00,0.38000,0,,,,0.090000,,0,132.7531307,,0.02,,,,,,0,,,,,0.01,-0.38000,,45.00,,0.96,,,,NGC 2682 YBP 1514 b,,,11.8865128,
1.22,,,-0.02,,,,Msini,,,,,-0.03,,,,0,0,0,0.46000,,0.275000,,0,-64.00,,,0,,0.00700000,-0.00700000,4.08700000,0,,1.270,,0.150000,,,,,,b,,-0.080000,,6165.00,0.05000,0,,,,0.080000,,0,132.8293081,,0.08,,,,,,0,,,,,0.02,-0.05000,,64.00,,1.14,,,,NGC 2682 YBP 401 b,,,11.6710271,
0.57,,,-0.06,,,-0.730,Mass,,,,,-0.08,,0,,0,0,0,0.81200,0,0.420000,-0.280000,0,-63.00,,0.004700,0,,0.00002000,-0.00002000,2.64729800,0,,1.330,,0.016000,-0.004500,,85.270,,,b,,-0.012000,0.610,3916.00,0.06600,0,,0.610,,0.023000,,0,82.7142134,,0.08,,,,,,0,,0.032600,,,0.02,-0.07500,,71.00,,0.62,,,,NGTS-1 b,,-0.330,-36.6309812,0.590000
0.70,,,-0.04,,,,Mass,,,,,-0.04,,,,0,0,0,2.16200,0,1.430000,-0.404000,0,-150.00,,0.001000,0,,0.00000030,-0.00000030,0.76689440,0,,1.205,,0.000000,-0.001000,,,,,b,,,0.117,4600.00,0.09200,0,,,,,,0,91.8722801,,0.04,,,,,,0,,0.014300,,,0.04,-0.10700,,150.00,,0.70,,,,NGTS-10 b,,-0.083,-25.5948963,0.354000
0.83,,,-0.03,,,-0.290,Mass,,,,,-0.01,,0,,0,0,0,0.34400,0,0.780000,-0.170000,0,-80.00,,0.002100,0,,0.00019000,-0.00019000,35.45533000,0,,0.817,,0.130000,-0.002200,,89.160,,,b,,-0.090000,0.028,5050.00,0.09200,0,,0.200,,0.100000,,0,23.5214497,,0.01,,,,,,1,,0.201000,,,0.03,-0.07300,,80.00,,0.86,,,,NGTS-11 b,,-0.032,-14.4191493,0.210000
1.59,,,-0.05,,,-0.760,Mass,,,,,-0.04,,0,,0,0,0,0.20800,0,0.223000,-0.029000,0,-130.00,,0.001400,0,,0.00004800,-0.00004800,7.53280600,0,,1.048,,0.000000,-0.001400,,88.900,,,b,,,0.032,5690.00,0.02200,0,,0.760,,,,0,176.2499418,,0.04,,,,,,0,,0.075700,,,0.06,-0.02200,,130.00,,1.02,,,,NGTS-12 b,,-0.032,-35.6405630,0.029000
1.79,,,-0.18,,,-1.200,Mass,,,,,-0.06,,0,,0,0,0,4.84000,0,4.020000,-0.550000,0,-73.00,,0.001500,0,,0.00002300,-0.00002300,4.11902700,0,,1.142,,0.086000,-0.002500,,88.700,,,b,,-0.034000,0.046,5819.00,0.44000,0,,1.200,,0.034000,,0,176.2402326,,0.06,,,,,,0,,0.054900,,,0.11,-0.44000,,73.00,,1.30,,,,NGTS-13 b,,-0.046,-38.1397158,0.550000
0.84,,,-0.04,,,-1.700,Mass,,,,,-0.01,,0,,0,0,0,0.09200,0,1.395000,-0.333000,0,-11.00,,0.007100,0,,0.00000690,-0.00000690,3.53571730,0,,0.444,,0.000000,-0.007100,,86.700,,,b,,,0.030,5187.00,0.01200,0,,1.700,,,,0,328.5174799,,0.01,,,,,,1,,0.040300,,,0.04,-0.01200,,11.00,,0.90,,,,NGTS-14 A b,,-0.030,-38.3774193,0.333000
0.95,,,-0.03,,,,Mass,,,,,-0.08,,,,0,0,0,0.75100,0,0.740000,-0.100000,0,-150.00,,0.004600,0,,0.00001000,-0.00001000,3.27623000,0,,1.100,,0.000000,-0.004600,,,,,b,,,0.100,5600.00,0.10200,0,,,,,,0,73.3553101,,0.08,,,,,,1,,0.044100,,,0.03,-0.08800,,150.00,,0.99,,,,NGTS-15 b,,-0.100,-32.8003484,0.110000
1.21,,,-0.03,,,,Mass,,,,,-0.11,,,,0,0,0,0.66700,0,0.380000,-0.120000,0,-150.00,,0.006400,0,,0.00002000,-0.00002000,4.84532000,0,,1.300,,0.000000,-0.006400,,,,,b,,,0.130,5550.00,0.15700,0,,,,,,0,58.2639299,,0.11,,,,,,1,,0.052300,,,0.03,-0.12900,,150.00,,1.00,,,,NGTS-16 b,,-0.120,-30.8046405,0.190000
1.34,,,-0.03,,,,Mass,,,,,-0.12,,,,0,0,0,0.76400,0,0.500000,-0.170000,0,-100.00,,0.004300,0,,0.00001000,-0.00001000,3.24253000,0,,1.240,,0.000000,-0.004300,,,,,b,,,0.110,5650.00,0.19500,0,,,,,,0,72.9005729,,0.12,,,,,,1,,0.039100,,,0.03,-0.16400,,100.00,,1.02,,,,NGTS-17 b,,-0.110,-34.2262128,0.270000
1.39,,,-0.03,,,,Mass,,,,,-0.21,,,,0,0,0,0.40900,0,0.280000,-0.120000,0,-150.00,,0.006800,0,,0.00001000,-0.00001000,3.05125000,0,,1.210,,0.000000,-0.006800,,,,,b,,,0.180,5610.00,0.08100,0,,,,,,0,180.5462193,,0.21,,,,,,1,,0.044800,,,0.03,-0.06300,,150.00,,1.00,,,,NGTS-18 b,,-0.180,-35.5486091,0.250000
1.70,,,-0.22,,,-1.200,Mass,,,,,-0.04,,0,,0,0,0,0.74000,0,0.226000,-0.038000,0,-89.00,,0.002400,0,,0.00006100,-0.00006100,4.51116400,0,,1.595,,0.000000,-0.003000,,88.500,,,b,,,0.047,6478.00,0.13000,0,,1.000,,,,0,215.1227617,,0.05,,,,,,0,,0.063000,,,0.19,-0.12000,,94.00,,1.64,,,,NGTS-2 b,,-0.045,-31.2020698,0.040000
1.78,,,-0.09,,,-0.600,Mass,,,,,-0.05,,0,,0,0,0,2.98000,0,3.020000,,0,-80.00,,0.013000,0,,0.00015000,-0.00015000,54.18915000,0,,1.070,,0.432000,-0.013000,,88.400,,,b,,-0.023000,0.040,5980.00,0.16000,0,,0.600,,0.023000,,0,46.2926368,,0.05,,,,,,1,,0.313000,,,0.09,-0.15000,,80.00,,1.47,,,,NGTS-20 b,,-0.040,-21.9336472,
0.86,,,-0.04,,,-0.440,Mass,,,,,-0.04,,0,,0,0,0,2.36000,0,1.250000,-0.150000,0,-41.00,,0.000500,0,,0.00000160,-0.00000160,1.54338970,0,,1.330,,0.000000,-0.000500,,83.850,,,b,,,0.030,4660.00,0.21000,0,,0.440,,,,0,311.2583112,,0.04,,,,,,0,,0.023600,,,0.04,-0.21000,,41.00,,0.72,,,,NGTS-21 b,,-0.030,-35.4278412,0.150000
1.24,,,-0.07,,,-0.640,Mass,,,,,-0.03,,0,,0,0,0,0.61300,0,0.374000,,0,-64.00,,0.012000,0,,0.00000410,-0.00000410,4.07643260,0,,1.267,,0.000000,-0.012000,,89.120,,,b,,,0.030,6057.00,0.09700,0,,0.530,,,,0,70.4322947,,0.03,,,,,,0,,0.050400,,,0.06,-0.09700,,64.00,,1.01,,,,NGTS-23 b,,-0.030,-40.0445299,
1.64,,,-0.21,,,-0.610,Mass,,,,,-0.09,,0,,0,0,0,0.52000,0,0.360000,,0,-8.00,,0.002800,0,,0.00000700,-0.00000700,3.46787960,0,,1.214,,0.000000,-0.003000,,82.610,,,b,,,0.058,5820.00,0.12000,0,,0.520,,,,0,168.5638892,,0.03,,,,,,0,,0.047900,,,0.05,-0.11000,,93.00,,1.26,,,,NGTS-24 b,,-0.062,-37.9101328,
0.86,,,-0.04,,,-0.580,Mass,,,,,-0.05,,0,,0,0,0,0.63900,0,0.740000,,0,-58.00,,0.001400,0,,0.00000330,-0.00000330,2.82309300,0,,1.023,,0.000000,-0.002000,,89.340,,,b,,,0.035,5321.00,0.05800,0,,0.420,,,,0,307.4182976,,0.02,,,,,,0,,0.038800,,,0.03,-0.05200,,58.00,,0.91,,,,NGTS-25 b,,-0.052,-39.0323568,
0.93,,,-0.09,,,-0.480,Mass,,,,,-0.23,,0,,0,0,0,2.38000,0,0.310000,-0.150000,0,-150.00,,0.007000,0,,0.00000300,-0.00000300,1.67537280,,,1.480,,,-0.005000,,89.560,,,b,,,0.370,5600.00,0.26000,0,,0.310,,,,0,94.4447595,,0.23,,,,,,1,,0.023000,,,0.09,-0.26000,,150.00,,1.02,,,,NGTS-3 A b,,-0.370,-35.7063640,0.410000
0.84,,,-0.02,,,-5.800,Mass,,,,,-0.01,,0,,0,0,0,0.06481,0,3.450000,-0.950000,0,-100.00,,0.005000,0,,0.00000800,-0.00000800,1.33735080,0,,0.284,,0.000000,-0.005000,,82.500,,,b,,,0.023,5143.00,0.00944,0,,5.800,,,,0,89.5988945,,0.01,,,,,,0,,0.019000,,,0.02,-0.00944,,100.00,,0.75,,,,NGTS-4 b,,-0.023,-30.8117992,0.950000
0.74,,,-0.06,,,-0.200,Mass,,,,,-0.01,,0,,0,0,0,0.22900,0,0.194000,,0,-41.00,,0.001300,0,,0.00000260,-0.00000260,3.35698660,0,,1.136,,0.000000,-0.001300,,86.600,,,b,,,0.023,4987.00,0.03700,0,,0.200,,,,0,221.0582692,,0.01,,,,,,0,,0.038200,,,0.07,-0.03700,,41.00,,0.66,,,,NGTS-5 b,,-0.023,5.6053735,
0.75,,,-0.03,,,-0.210,Mass,,,,,-0.01,,0,,0,0,0,1.33900,0,0.711000,-0.136000,0,-40.00,,0.000320,0,,0.00000080,-0.00000080,0.88205900,0,,1.326,,0.000000,-0.000320,,78.231,,,b,,,0.097,4730.00,0.02800,0,,0.262,,,,0,75.7953820,,0.01,,,,,,1,,0.016770,,,0.03,-0.02800,,44.00,,0.77,,,,NGTS-6 b,,-0.112,-30.3994612,0.214000
0.98,,,-0.04,,,-0.500,Mass,,,,,-0.02,,0,,0,0,0,0.93000,0,0.890000,-0.070000,0,-50.00,,0.001000,0,,0.00001000,-0.00001000,2.49970000,0,,1.090,,0.010000,-0.001000,,86.900,,,b,,-0.010000,0.030,5241.00,0.04000,0,,0.500,,0.014000,,0,328.9759206,,0.02,,,,,,0,,0.035000,,,0.05,-0.03000,,50.00,,0.89,,,,NGTS-8 b,,-0.030,-14.0684399,0.080000
1.38,,,-0.05,,,-0.400,Mass,,,,,-0.04,,0,,0,0,0,2.90000,0,2.930000,-0.490000,0,-130.00,,0.003000,0,,0.00002000,-0.00002000,4.43527000,0,,1.070,,0.060000,-0.002000,,84.100,,,b,,-0.052000,0.060,6330.00,0.17000,0,,0.400,,0.076000,,0,141.9206435,,0.04,,,,,,0,,0.058000,,,0.05,-0.17000,,130.00,,1.34,,,,NGTS-9 b,,-0.060,-19.3476477,0.530000
,,,,,,,Mass,,,,,,,,,0,0,0,7.33000,0,6.400000,,0,,,0.060000,0,,102.20000000,-102.20000000,5573.55000000,0,,1.130,,0.080000,-0.060000,,,,,c,,-0.050000,,57000.00,0.31000,,,,,0.050000,,0,238.2337015,,,,,,,,1,,5.350000,,,,-0.31000,,,,0.54,,,,NN Ser c,,,12.9120871,
,,,,,,,Mass,,,,,,,,,0,0,0,2.30000,0,1.710000,,0,,,0.140000,0,,182.50000000,-182.50000000,2883.50000000,0,,1.190,,0.190000,-0.140000,,,,,d,,-0.050000,,57000.00,0.50000,,,,,0.050000,,0,238.2337015,,,,,,,,1,,3.430000,,,,-0.50000,,,,0.54,,,,NN Ser d,,,12.9120871,
0.19,,,-0.07,,,,Msini,,,,,-0.01,,,,0,0,0,14.15000,0,13.300000,,0,,,0.070000,0,,22.00000000,-22.00000000,3225.00000000,0,,1.100,,0.120000,-0.070000,,,,,b,,-0.020000,,40000.00,0.16000,0,,,,0.020000,,0,305.0019460,,0.01,,,,,,2,,3.120000,,,0.07,-0.16000,,,,0.42,,,,NSVS 14256825 b,,,4.6323715,
0.15,,,-0.01,,,,Mass,,,,,0.00,,,,0,0,0,2.30000,0,1.710000,,0,-200.00,,,0,,62.00000000,-62.00000000,3160.00000000,0,,1.190,,0.150000,,,,,,b,,-0.080000,,32780.00,0.30000,0,,,,0.080000,,0,204.7005847,,0.00,,,,,,1,,3.300000,,,0.01,-0.30000,,200.00,,0.46,,,,NY Vir b,,,-2.0303873,
0.15,,,-0.01,,,,Msini,,,,,0.00,,,,0,0,0,5.54000,,4.610000,,0,-200.00,,,0,,240.00000000,-240.00000000,8799.00000000,0,,1.140,,0.150000,,,,,,c,,-0.010000,,32780.00,0.20000,0,,,,0.010000,,0,204.7005847,,0.00,,,,,,1,,,,,0.01,-0.20000,,200.00,,0.46,,,,NY Vir c,,,-2.0303873,
,,,-0.09,,,,Mass,,,,,,,,,0,,0,2.60000,0,1.980000,,0,,,2.500000,,,,,,,,1.180,,,-0.800000,,,,,b,,,,,0.80000,,,,,,,0,271.3181250,,,,,,,,2,,4.300000,,,0.07,-0.60000,,,,0.63,,,,OGLE-2003-BLG-235L b,,,-28.8950000,
,,,-0.04,,,,Mass,,,,,,,,,0,,0,3.80000,0,3.000000,,0,,,0.200000,,,,,,,,1.160,,,-0.200000,,,,,b,,,,,0.30000,,,,,,,0,267.5407080,,,,,,,,6,,3.600000,,,0.04,-0.40000,,,,0.46,,,,OGLE-2005-BLG-071L b,,,-34.6731944,
,,,-0.02,,,,Mass,,,,,,,,,0,,0,0.04440,0,1.370000,,0,,,0.300000,,,,,,,,0.343,,,-0.300000,,,,,b,,,,,0.00300,,,,,,,0,271.5221670,,,,,,,,5,,3.500000,,,0.02,-0.00300,,,,0.69,,,,OGLE-2005-BLG-169L b,,,-30.7326389,
,,,-0.11,,,,Mass,,,,,,,,,0,0,0,0.01700,0,2.800000,,0,,,1.500000,,,3285.00000000,-1095.00000000,3285.00000000,,,0.197,,,-0.600000,,,,,b,,,,,0.01700,,,,,,,0,268.5799580,,,,,,,,1,,2.600000,,,0.21,-0.00900,,,,0.22,,,,OGLE-2005-BLG-390L b,,,-30.3773056,
,,,-0.04,,,,Mass,,,,,,,,,0,0,0,0.72700,0,0.463000,,0,,,0.500000,,,584.00000000,-547.50000000,1788.50000000,,,1.250,,,-0.500000,,,,,b,,,,,0.06000,,,,,,,0,268.1437920,,,,,,,,2,,2.300000,,,0.05,-0.06000,,,,0.51,,,,OGLE-2006-BLG-109L b,,,-30.0877778,
,,,-0.04,,,-7.000,Mass,,,,,,,0,,0,0,0,0.27000,0,0.346000,,0,,,2.100000,,,3540.50000000,-1752.00000000,4927.50000000,0,,0.994,,0.150000,-1.000000,,64.000,,,c,,-0.100000,,,0.02000,,,4.000,,0.170000,,0,268.1437920,,,,,,,,2,,4.500000,,,0.05,-0.02000,,,,0.51,,,,OGLE-2006-BLG-109L c,,,-30.0877778,
,,,-0.20,,,,Mass,,,,,,,,,0,,0,0.45307,0,0.271000,,0,,,0.780000,,,,,,,,1.270,,,-0.780000,,,,,b,,,,,0.43105,,,,,,,0,269.6592500,,,,,,,,2,,2.170000,,,0.30,-0.25800,,,,0.35,,,,OGLE-2006-BLG-284L A b,,,-29.1366667,
,,,-0.07,,,,Mass,,,,,,,,,0,0,0,0.25171,0,0.359000,,0,,,0.430000,,,,,2557.00000000,,,0.952,,,-0.340000,,,,,c,,,,,0.04090,,,,,,,0,271.3518070,,,,,,,,3,,2.590000,,,0.07,-0.04090,,,,0.41,,,,OGLE-2007-BLG-349L AB c,,,-26.4219437,
,,,-0.26,,,,Mass,,,,,,,,,0,,0,0.06000,0,1.050000,,0,,,0.500000,,,,,,,,0.421,,,-0.600000,,,,,b,,,,,0.02000,,,,,,,0,269.1081670,,,,,,,,1,,2.800000,,,0.21,-0.03000,,,,0.64,,,,OGLE-2007-BLG-368L b,,,-32.2374167,
,,,,,,,Mass,,,,,,,,,0,,0,0.18000,0,0.469000,,0,,,,,,,,,,,0.780,,,,,,,,b,,,,,,,,,,,,0,267.5407080,,,,,,,,2,,15.000000,,,,,,,,0.71,,,,OGLE-2008-BLG-092L b,,,-34.6731944,
,,,-0.17,,,,Mass,,,,,,,,,0,,0,4.60000,0,3.840000,,0,,,0.290000,,,,,,,,1.150,,,-0.300000,,,,,b,,,,,3.70000,,,,,,,0,269.7867080,,,,,,,,1,,1.700000,,,0.30,-2.20000,,,,0.37,,,,OGLE-2008-BLG-355L b,,,-30.7594722,
